Vessel ID,Vessel Name,IMO,Owner Company ID,Operator Company ID,Vessel Type,Subtype / Class,Flag,Year Built,DWT,Capacity,Ramp Capacity,Free Height,Home Port,Primary Service,Fuel / Propulsion,Status,Source ID,Completeness Note,Gross Tonnage (GT),Net Tonnage (NT),LOA (m),Beam (m),MMSI,Call Sign,Registered Owner (Legal),Technical / ISM Manager
VESSEL_00310,Algoma Bear,9619309,COMP_ALGOMA,COMP_ALGOMA,Self-unloading bulk carrier,Equinox / Seawaymax,Canada,2024,29749,,,,,Great Lakes dry bulk,,Operating,SRC_0174,Current Algoma fleet/program evidence with owner/operator separation retained where available.,,,,,,,,
VESSEL_00311,Algoma Endeavour,9790141,COMP_ALGOMA,COMP_ALGOMA,Self-unloading bulk carrier,Equinox / Seawaymax,Canada,2025,35900,,,,,Great Lakes dry bulk,,Operating,SRC_0175,Current Algoma fleet/program evidence with owner/operator separation retained where available.,,,,,,,,
VESSEL_00312,Algoma East Coast,1022079,COMP_FUNDY_TANKERS,COMP_ALGOMA_TANKERS,Chemical / product tanker,Ice class 1B; methanol-ready,Canada,2025,37242,,,,,Atlantic Canada / U.S. East Coast,,Operating,SRC_0172,Current Algoma fleet/program evidence with owner/operator separation retained where available.,,,,,,,,
VESSEL_00313,Algoma Acadian,1022081,COMP_FUNDY_TANKERS,COMP_ALGOMA_TANKERS,Chemical / product tanker,Ice class / methanol-ready sister vessel,Canada,2025,37242,,,,,Atlantic Canada / U.S. East Coast,,Operating,SRC_0173,Current Algoma fleet/program evidence with owner/operator separation retained where available.,,,,,,,,
VESSEL_00314,Mark W. Barker,9962445,COMP_INTERLAKE,COMP_INTERLAKE,Self-unloading bulk carrier,Great Lakes laker,United States,2022,,"26,000 gross tons",,,,Great Lakes bulk shipping,,Operating,SRC_0156,Current Interlake fleet membership verified; IMO cross-checked against regulator identity records.,,,,,,,,
VESSEL_00315,Paul R. Tregurtha,7729057,COMP_INTERLAKE,COMP_INTERLAKE,Self-unloading bulk carrier,Great Lakes laker,United States,1981,,"68,000 gross tons",,,,Great Lakes bulk shipping,,Operating,SRC_0156,Current Interlake fleet membership verified; IMO cross-checked against regulator identity records.,,,,,,,,
VESSEL_00316,James R. Barker,7390260,COMP_INTERLAKE,COMP_INTERLAKE,Self-unloading bulk carrier,Great Lakes laker,United States,1976,,"63,300 gross tons",,,,Great Lakes bulk shipping,,Operating,SRC_0156,Current Interlake fleet membership verified; IMO cross-checked against regulator identity records.,,,,,,,,
VESSEL_00317,Mesabi Miner,7390272,COMP_INTERLAKE,COMP_INTERLAKE,Self-unloading bulk carrier,Great Lakes laker,United States,1977,,"63,300 gross tons",,,,Great Lakes bulk shipping,,Operating,SRC_0156,Current Interlake fleet membership verified; IMO cross-checked against regulator identity records.,,,,,,,,
VESSEL_00318,Lee A. Tregurtha,5385625,COMP_INTERLAKE,COMP_INTERLAKE,Self-unloading bulk carrier,Great Lakes laker,United States,1942,,"29,360 gross tons",,,,Great Lakes bulk shipping,,Operating,SRC_0156,Current Interlake fleet membership verified; IMO cross-checked against regulator identity records.,,,,,,,,
VESSEL_00319,Honorable James L. Oberstar,5322518,COMP_INTERLAKE,COMP_INTERLAKE,Self-unloading bulk carrier,Great Lakes laker,United States,1959,,"31,000 gross tons",,,,Great Lakes bulk shipping,,Operating,SRC_0156,Current Interlake fleet membership verified; IMO cross-checked against regulator identity records.,,,,,,,,
VESSEL_00320,Kaye E. Barker,5097450,COMP_INTERLAKE,COMP_INTERLAKE,Self-unloading bulk carrier,Great Lakes laker,United States,1952,,"25,900 gross tons",,,,Great Lakes bulk shipping,,Operating,SRC_0156,Current Interlake fleet membership verified; IMO cross-checked against regulator identity records.,,,,,,,,
VESSEL_00321,Herbert C. Jackson,5148417,COMP_INTERLAKE,COMP_INTERLAKE,Self-unloading bulk carrier,Great Lakes laker,United States,1959,,"24,800 gross tons",,,,Great Lakes bulk shipping,,Operating,SRC_0156,Current Interlake fleet membership verified; IMO cross-checked against regulator identity records.,,,,,,,,
VESSEL_00322,Dorothy Ann,8955732,COMP_INTERLAKE,COMP_INTERLAKE,Tug,Tug paired with Pathfinder barge,United States,,,,,,,Great Lakes bulk shipping,,Operating,SRC_0156,Current Interlake fleet membership verified; IMO cross-checked against regulator identity records.,,,,,,,,
VESSEL_00323,Stewart J. Cort,7105495,COMP_INTERLAKE,COMP_INTERLAKE,Self-unloading bulk carrier,Great Lakes laker,United States,1972,,"58,000 gross tons",,,,Great Lakes bulk shipping,,Operating,SRC_0156,Current Interlake fleet membership verified; IMO cross-checked against regulator identity records.,,,,,,,,
VESSEL_00324,American Century,7923196,COMP_ASC,COMP_ASC,Bulk carrier,Great Lakes laker,United States,,,,,,,Great Lakes bulk shipping,,2023 regulator-recorded; current status to verify,SRC_0167,Regulator identity seed; current individual operating status requires Mainstay/ASC refresh.,,,,,,,,
VESSEL_00325,American Courage,7634226,COMP_ASC,COMP_ASC,Bulk carrier,Great Lakes laker,United States,,,,,,,Great Lakes bulk shipping,,2023 regulator-recorded; current status to verify,SRC_0167,Regulator identity seed; current individual operating status requires Mainstay/ASC refresh.,,,,,,,,
VESSEL_00326,American Integrity,7514696,COMP_ASC,COMP_ASC,Bulk carrier,Great Lakes laker,United States,,,,,,,Great Lakes bulk shipping,,2023 regulator-recorded; current status to verify,SRC_0167,Regulator identity seed; current individual operating status requires Mainstay/ASC refresh.,,,,,,,,
VESSEL_00327,American Mariner,7812567,COMP_ASC,COMP_ASC,Bulk carrier,Great Lakes laker,United States,,,,,,,Great Lakes bulk shipping,,2023 regulator-recorded; current status to verify,SRC_0167,Regulator identity seed; current individual operating status requires Mainstay/ASC refresh.,,,,,,,,
VESSEL_00328,American Spirit,7423392,COMP_ASC,COMP_ASC,Bulk carrier,Great Lakes laker,United States,,,,,,,Great Lakes bulk shipping,,2023 regulator-recorded; current status to verify,SRC_0167,Regulator identity seed; current individual operating status requires Mainstay/ASC refresh.,,,,,,,,
VESSEL_00329,Burns Harbor,7514713,COMP_ASC,COMP_ASC,Bulk carrier,Great Lakes laker,United States,,,,,,,Great Lakes bulk shipping,,2023 regulator-recorded; current status to verify,SRC_0167,Regulator identity seed; current individual operating status requires Mainstay/ASC refresh.,,,,,,,,
VESSEL_00330,H. Lee White,7366362,COMP_ASC,COMP_ASC,Bulk carrier,Great Lakes laker,United States,,,,,,,Great Lakes bulk shipping,,2023 regulator-recorded; current status to verify,SRC_0167,Regulator identity seed; current individual operating status requires Mainstay/ASC refresh.,,,,,,,,
VESSEL_00331,Indiana Harbor,7514701,COMP_ASC,COMP_ASC,Bulk carrier,Great Lakes laker,United States,,,,,,,Great Lakes bulk shipping,,2023 regulator-recorded; current status to verify,SRC_0167,Regulator identity seed; current individual operating status requires Mainstay/ASC refresh.,,,,,,,,
VESSEL_00332,John J Boland,7318901,COMP_ASC,COMP_ASC,Bulk carrier,Great Lakes laker,United States,,,,,,,Great Lakes bulk shipping,,2023 regulator-recorded; current status to verify,SRC_0167,Regulator identity seed; current individual operating status requires Mainstay/ASC refresh.,,,,,,,,
VESSEL_00333,Sam Laud,7390210,COMP_ASC,COMP_ASC,Bulk carrier,Great Lakes laker,United States,,,,,,,Great Lakes bulk shipping,,2023 regulator-recorded; current status to verify,SRC_0167,Regulator identity seed; current individual operating status requires Mainstay/ASC refresh.,,,,,,,,
VESSEL_00334,Walter J. McCarthy Jr.,7514684,COMP_ASC,COMP_ASC,Bulk carrier,Great Lakes laker,United States,,,,,,,Great Lakes bulk shipping,,2023 regulator-recorded; current status to verify,SRC_0167,Regulator identity seed; current individual operating status requires Mainstay/ASC refresh.,,,,,,,,
VESSEL_00335,Calumet,7329314,COMP_GRN,COMP_GRN,Bulk carrier,Great Lakes,United States,,,,,,,Great Lakes bulk / tug operations,,2023 regulator-recorded; current status to verify,SRC_0167,Government identity seed; current operating status requires refresh.,,,,,,,,
VESSEL_00336,Defiance,8109761,COMP_GRN,COMP_GRN,Tug,Great Lakes,United States,,,,,,,Great Lakes bulk / tug operations,,2023 regulator-recorded; current status to verify,SRC_0167,Government identity seed; current operating status requires refresh.,,,,,,,,
VESSEL_00337,Manitowoc,7366398,COMP_GRN,COMP_GRN,Bulk carrier,Great Lakes,United States,,,,,,,Great Lakes bulk / tug operations,,2023 regulator-recorded; current status to verify,SRC_0167,Government identity seed; current operating status requires refresh.,,,,,,,,
VESSEL_00338,Menominee,5336351,COMP_GRN,COMP_GRN,Bulk carrier,Great Lakes,United States,,,,,,,Great Lakes bulk / tug operations,,2023 regulator-recorded; current status to verify,SRC_0167,Government identity seed; current operating status requires refresh.,,,,,,,,
VESSEL_00339,Victory,8003292,COMP_GRN,COMP_GRN,Tug,Great Lakes,United States,,,,,,,Great Lakes bulk / tug operations,,2023 regulator-recorded; current status to verify,SRC_0167,Government identity seed; current operating status requires refresh.,,,,,,,,
VESSEL_00340,Olive L Moore,,COMP_GRN,COMP_GRN,Bulk carrier,Great Lakes,United States,,,,,,,Great Lakes bulk / tug operations,,2023 regulator-recorded; IMO unresolved,SRC_0167,"Michigan regulator report shows numeric identifier 2800309, but it fails the IMO checksum. Preserved in the national/official identifier field rather than treated as IMO.",,,,,,,,
VESSEL_00341,Ashtabula,,COMP_GRN,COMP_GRN,Bulk carrier,Great Lakes,United States,,,,,,,Great Lakes bulk / tug operations,,2023 regulator-recorded; IMO unresolved,SRC_0167,"Michigan regulator report shows numeric identifier 646730, which is not a valid seven-digit IMO. Preserved as a national/official identifier pending reconciliation.",,,,,,,,
VESSEL_00342,Cuyahoga,5166392,COMP_LOWER_LAKES,COMP_LOWER_LAKES,Bulk carrier,Great Lakes laker,Canada,,,,,,,Great Lakes bulk shipping,,2023 regulator-recorded; current status to verify,SRC_0167,Government identity seed; current operating status requires Lower Lakes refresh.,,,,,,,,
VESSEL_00343,Kaministiqua,8119285,COMP_LOWER_LAKES,COMP_LOWER_LAKES,Bulk carrier,Great Lakes laker,Canada,,,,,,,Great Lakes bulk shipping,,2023 regulator-recorded; current status to verify,SRC_0167,Government identity seed; current operating status requires Lower Lakes refresh.,,,,,,,,
VESSEL_00344,Manitoulin,8810918,COMP_LOWER_LAKES,COMP_LOWER_LAKES,Bulk carrier,Great Lakes laker,Canada,,,,,,,Great Lakes bulk shipping,,2023 regulator-recorded; current status to verify,SRC_0167,Government identity seed; current operating status requires Lower Lakes refresh.,,,,,,,,
VESSEL_00345,Michipicoten,5102865,COMP_LOWER_LAKES,COMP_LOWER_LAKES,Bulk carrier,Great Lakes laker,Canada,,,,,,,Great Lakes bulk shipping,,2023 regulator-recorded; current status to verify,SRC_0167,Government identity seed; current operating status requires Lower Lakes refresh.,,,,,,,,
VESSEL_00346,Robert S. Pierson,7366403,COMP_LOWER_LAKES,COMP_LOWER_LAKES,Bulk carrier,Great Lakes laker,Canada,,,,,,,Great Lakes bulk shipping,,2023 regulator-recorded; current status to verify,SRC_0167,Government identity seed; current operating status requires Lower Lakes refresh.,,,,,,,,
VESSEL_00347,Saginaw,5173876,COMP_LOWER_LAKES,COMP_LOWER_LAKES,Bulk carrier,Great Lakes laker,Canada,,,,,,,Great Lakes bulk shipping,,2023 regulator-recorded; current status to verify,SRC_0167,Government identity seed; current operating status requires Lower Lakes refresh.,,,,,,,,
VESSEL_00348,Arthur M. Anderson,5025691,COMP_GREAT_LAKES_FLEET,COMP_KEY_LAKES,Bulk carrier,Great Lakes Fleet / laker,United States,,,,,,,CN Great Lakes iron-ore / bulk supply chain,,2023 regulator-recorded; current status to verify,SRC_0167,Michigan regulator identifies Key Lakes as operator; CN confirms the current integrated Great Lakes Fleet role. Current individual vessel activity still requires refresh.,,,,,,,,
VESSEL_00349,Cason J. Callaway,5065392,COMP_GREAT_LAKES_FLEET,COMP_KEY_LAKES,Bulk carrier,Great Lakes Fleet / laker,United States,,,,,,,CN Great Lakes iron-ore / bulk supply chain,,2023 regulator-recorded; current status to verify,SRC_0167,Michigan regulator identifies Key Lakes as operator; CN confirms the current integrated Great Lakes Fleet role. Current individual vessel activity still requires refresh.,,,,,,,,
VESSEL_00350,Edgar B. Speer,7625952,COMP_GREAT_LAKES_FLEET,COMP_KEY_LAKES,Bulk carrier,Great Lakes Fleet / laker,United States,,,,,,,CN Great Lakes iron-ore / bulk supply chain,,2023 regulator-recorded; current status to verify,SRC_0167,Michigan regulator identifies Key Lakes as operator; CN confirms the current integrated Great Lakes Fleet role. Current individual vessel activity still requires refresh.,,,,,,,,
VESSEL_00351,Edwin H. Gott,7606061,COMP_GREAT_LAKES_FLEET,COMP_KEY_LAKES,Bulk carrier,Great Lakes Fleet / laker,United States,,,,,,,CN Great Lakes iron-ore / bulk supply chain,,2023 regulator-recorded; current status to verify,SRC_0167,Michigan regulator identifies Key Lakes as operator; CN confirms the current integrated Great Lakes Fleet role. Current individual vessel activity still requires refresh.,,,,,,,,
VESSEL_00352,Great Republic,7914236,COMP_GREAT_LAKES_FLEET,COMP_KEY_LAKES,Bulk carrier,Great Lakes Fleet / laker,United States,,,,,,,CN Great Lakes iron-ore / bulk supply chain,,2023 regulator-recorded; current status to verify,SRC_0167,Michigan regulator identifies Key Lakes as operator; CN confirms the current integrated Great Lakes Fleet role. Current individual vessel activity still requires refresh.,,,,,,,,
VESSEL_00353,John G. Munson,5173670,COMP_GREAT_LAKES_FLEET,COMP_KEY_LAKES,Bulk carrier,Great Lakes Fleet / laker,United States,,,,,,,CN Great Lakes iron-ore / bulk supply chain,,2023 regulator-recorded; current status to verify,SRC_0167,Michigan regulator identifies Key Lakes as operator; CN confirms the current integrated Great Lakes Fleet role. Current individual vessel activity still requires refresh.,,,,,,,,
VESSEL_00354,Philip R. Clarke,5277062,COMP_GREAT_LAKES_FLEET,COMP_KEY_LAKES,Bulk carrier,Great Lakes Fleet / laker,United States,,,,,,,CN Great Lakes iron-ore / bulk supply chain,,2023 regulator-recorded; current status to verify,SRC_0167,Michigan regulator identifies Key Lakes as operator; CN confirms the current integrated Great Lakes Fleet role. Current individual vessel activity still requires refresh.,,,,,,,,
VESSEL_00355,Presque Isle,7303877,COMP_GREAT_LAKES_FLEET,COMP_KEY_LAKES,Bulk carrier,Great Lakes Fleet / laker,United States,,,,,,,CN Great Lakes iron-ore / bulk supply chain,,2023 regulator-recorded; current status to verify,SRC_0167,Michigan regulator identifies Key Lakes as operator; CN confirms the current integrated Great Lakes Fleet role. Current individual vessel activity still requires refresh.,,,,,,,,
VESSEL_00356,Roger Blough,7222138,COMP_GREAT_LAKES_FLEET,COMP_KEY_LAKES,Bulk carrier,Great Lakes Fleet / laker,United States,,,,,,,CN Great Lakes iron-ore / bulk supply chain,,2023 regulator-recorded; current status to verify,SRC_0167,Michigan regulator identifies Key Lakes as operator; CN confirms the current integrated Great Lakes Fleet role. Current individual vessel activity still requires refresh.,,,,,,,,
VESSEL_00357,Badger,5033583,COMP_LAKE_MICHIGAN_CARFERRY,COMP_LAKE_MICHIGAN_CARFERRY,Passenger / vehicle ferry,Lake Michigan car ferry,United States,,,,,,,Lake Michigan passenger / vehicle / freight crossing,,2023 regulator-recorded; current status to verify,SRC_0167,Great Lakes passenger-vessel identity; bridges the ferry and regional-system layers.,,,,,,,,
VESSEL_00358,Florence Spirit,9314600,COMP_MCKEIL,COMP_MCKEIL,Gearless bulk carrier,Four-hold dry bulk,Canada,2004,13500,"17,311 cbm",,,,Great Lakes / St. Lawrence / unrestricted dry bulk,,Operating,SRC_0177,McKeil official profile provides IMO 9314600 and Canadian Official Number 839979.,,,,,,,,
